comments/0/likesCount,Fecha ,Hora,FullDate,likesCount,text,Negative
,14/07/2021,20:30:56,2021-07-14T20:30:56.000Z,2,deje mi dinero en una cuenta de ahorro de hey plus cuando pedí que me la regresen lleva más de 2 semanas el proceso marco a su centro de atención a clientes y me dejan más de 1 hr en línea solo para colgarme y iré a la condusef,
,15/11/2022,23:02:11,2022-11-15T23:02:11.000Z,5,No se abran cuentas en Hey se roban tu dinero lean los comentarios hay ir a la CONDUSEF,
1,18/03/2020,17:45:37,2020-03-18T17:45:37.000Z,0,Tiene  una mala experiencia por segunda vez entonces por tanto falla en su aplicación y siendo q es un banco digamos digital ps así no se puede,
,25/11/2023,06:15:58,2023-11-25T06:15:58.000Z,1,Buen banco hasta que perdió el rumbo oc sus membresías,
,02/10/2020,20:18:59,2020-10-02T20:18:59.000Z,2,"Mas de una semana intentando aperturar la cuenta Hey de ahorro y no puedo, y no logran resolverme ni en messenger, ni en correo ni en llamadas telefonicas",
,17/05/2022,01:37:19,2022-05-17T01:37:19.000Z,1,"Quiero reactivar mi cuenta o abrir otra y NO te deja… ya me comuniqué a SAC y no saben cuánto tiempo debes esperar … además no hace sentido que no puedas abrir otra cuenta!!!

¿Alguien sabe de esto?",
0,17/11/2022,23:08:50,2022-11-17T23:08:50.000Z,0,"it’s still better to trade on your own, but while you’re still learning the ins and outs of crypto currency trading, you may opt for a experience trader to guide you through, contact Jason Petersen via  WhatsApp:+1 424 220 2822",
,10/07/2020,21:06:52,2020-07-10T21:06:52.000Z,1,la mejor Tarjeta de Credito Bancaria Clasica  solo les Falta Apple Pay,
0,12/11/2022,19:04:23,2022-11-12T19:04:23.000Z,0,"#heybanco el mejor banco de México, (de lunes a viernes en horario laboral). hay de ti donde tengas que hacer alguna operación que supere los 10K en fin de semana por que es imposible. presumen de ser un banco digital y lo logran de Lunes a viertes en horario de oficina, pero el fin de semana se vuelven como scotiabank (super antiguos) y es imposible que te resuelvan algún problema y donde tengas la necesidad de llamarlos prepárate unas palomitas pon una película por que tardan horas en atenderte.",
,12/01/2022,00:08:18,2022-01-12T00:08:18.000Z,2,"Abrí mi cuenta en mayo del 2020 para obtener un rendimiento del 7% en una inversión, que actualmente es más alto que lo que pagan otros bancos o el gobierno a través de los cetes. En estos meses han ido sumando otras ventajas como las recompensas o cashback y los giveaways, de los cuales ya gané uno de 10'000 pesos. Todo esto por hacer lo mismo que siempre hago pero en lugar de pagar con tarjetas de otros bancos uso mi tarjeta hey. No he tenido ningún problema con la app ni con el banco en sí.",
,23/04/2020,12:17:33,2020-04-23T12:17:33.000Z,0,"Su centro de atención a clientes.

es muy difícil contactarlos directamente.",
1,04/10/2019,13:31:58,2019-10-04T13:31:58.000Z,3,"excelente app, en lo personal tengo la tarjeta física
está genial porque tengo crédito y débito en la misma tarjeta, por el límite de crédito que tiene esta perfecta si es tu primer tarjeta, sin anulidad y sin comisiones en débito por transferencias y pagos eso la hace perfecta,",
,04/05/2022,03:51:37,2022-05-04T03:51:37.000Z,7,"Me vaciaron la cuenta y levantaron cargos a la TDC (la cual nunca recibi por sus problemas de logistica) Accedieron a mis datos personales, No te atienden por llamada, por correo no solucionan, y desde la app te quieren cobrar por darle seguimiento. Pésima calidad y seguridad de banco.",
,07/02/2023,17:38:13,2023-02-07T17:38:13.000Z,1,"Adquirí su terminal , anteriormente  ya tenia con banregio , pero empezamos a usar la
De hey por “pagos al mismo día “ y que aceptaba todos los bancos a MSI .
Pues ni deposita el mismo día y no ha llegado la venta después de 3 días , ya marque a su línea donde se levanto una aclaración , donde salen coque en 3-5 días se resolverá. Nunca había tenido una situación similar con terminales bancarias y mucho menos en su 3 día de uso , nada recomendable , banco chafa !",
0,31/03/2021,00:31:11,2021-03-31T00:31:11.000Z,0,"Tengo 6 meses sin poder usar mi banca móvil por problemas de la app ya puse 4 reportes por teléfono y aun no me pueden solucionar, lo único que quiero es ACCESAR A MI DINERO y en el banco no me quieren ayudar, que todo es por teléfono ya no se a donde acudir, pues ya también marqué y no me solucionan mi banca",
,09/05/2022,23:24:17,2022-05-09T23:24:17.000Z,1,"que es lo que esta pasando con su app ..
simplemente no funciona .dise que no esta disponible",
,28/08/2019,23:10:15,2019-08-28T23:10:15.000Z,0,excelente app muy buena para transferir y sin comisiones,
,14/10/2022,20:01:46,2022-10-14T20:01:46.000Z,1,"CUIDADO AL DEPOSITAR DINERO A TU CUENTA HEY BANCO - LO CONGELAN Y RETIENEN INDEFINIDAMENTE
Lo que hacen ellos es dejar que deposites y después decirte que tú cuenta está bloqueada, de esa manera se quedan el dinero, después en la app deja de reflejarse el número de cuenta y Clabe interbancaria. Llamo para arreglar esta situación y dan largas, son hasta ahora 5 llamadas donde generan reportes y dicen que en una semana se arregla. Esta situación es más un tipo de fraude que Hey Banco está cometiendo, tengan cuidado con ello y eviten a toda costa este banco que se supone está respaldado por Banregio.",
,30/11/2022,05:27:23,2022-11-30T05:27:23.000Z,1,LA APLICACIÓN PRESENTA MUCHAS FALLAS EN LA VALIDACIÓN DE DOCUMENTOS,
,05/08/2022,13:56:50,2022-08-05T13:56:50.000Z,3,"Es un banco xenofobico y abusivo, cerraron mi cuenta con el saldo disponible (que ya no puedo usar) después de 1 año de tener su cuenta porque “no verifique la cuenta” y que “estaba dando documentos erróneos” soy extranjero residente permanente con RFC y CURP, no tengo INE porque no me he naturalizado y por eso se quedaron con mi dinero, banco ladrón, nadie responde su servicio al cliente es grosero e ineficiente. No le recomiendo a nadie que tenga este banco",
,20/02/2020,18:41:23,2020-02-20T18:41:23.000Z,1,súper padre la app y muy amigable.,
,28/02/2020,02:35:21,2020-02-28T02:35:21.000Z,0,"Nunca llegó la tarjeta que solicite, la solicite nuevamente y me pidieron mis datos y yo les solicite la guía de rastreo del envío pero nunca más me volvieron a contestar",
0,25/02/2022,01:16:40,2022-02-25T01:16:40.000Z,0,"Buenas tardes, yo cancele mi tarjeta de credito y en una tontería por no llamarla de otra manera me cancelaron la de débito donde tenía dinero, algo que no supe hasta al día siguiente que fui de compras a liverpool al pagar con mi tarjeta hey de DEBITO no paso lo intente 4 veces y no paso, fui a banregio para ver que pasaba por que en hey nunca contestan y me dice en banregio que mi tarjeta de debito estaba cancelada todo esto el día 22 de febrero y o sorpresa que el día de hoy me cargan las 4 compras en liverpool y sigo sin ninguna respuesta por para de ustedes.",
,19/08/2020,23:01:36,2020-08-19T23:01:36.000Z,4,"AHORRENSE la molestia. Pésimo soporte, app con defectos y si es un error de ellos, no se van a tomar la molestia de ayudarte con las inconveniencias que provocan.",
0,27/08/2022,16:28:47,2022-08-27T16:28:47.000Z,1,"1 hora y todavía no contestan por llamada, mucho menos por redes sociales como Messenger, Instagram, twitter, hablo por que aparece el dinero que me transfirieron pero al momento de transferir me dice dinero insuficiente y después aparece en $0",
0,04/05/2022,04:00:44,2022-05-04T04:00:44.000Z,9,"El 26 de Abril vaciaron mi cuenta! En menos de 40 minutos hicieron 6 transferencias y un retiro en cajero sin tarjeta, dejando como referencia que fue en Santa Margarita 3600 (En Guadalajara) y yo estoy en Queretaro!! 
Todo lo tenía en inversión! Y precisamente el día del vencimiento lo hicieron…. Las medidas de protección del banco son pésimas!!! HeyBanco a ustedes fueron los que les robaron nuestra información y dinero",
,28/04/2020,00:19:10,2020-04-28T00:19:10.000Z,0,"el único detalle es que te retienen el pagó, y aveces no te lo devuelven, ya me va pasando dos veces, intento comunicarme con atención a clientes pero sigo sin recibir respuesta",
0,18/01/2020,06:12:05,2020-01-18T06:12:05.000Z,0,"Debo decir que ya pasé por Albo, Klar, Fondeadora y Flink; y si no es un pésimo servicio de atención al cliente, es la desconfianza de quién está manejando tu dinero. Hey Banco por lo menos tiene sucursales y sabes que ""ahí están"". 

Espero la atención se buena y sean comprometidos con sus clientes.",
0,05/09/2019,20:37:51,2019-09-05T20:37:51.000Z,0,"excelente banco y muy buena app, solo tiene dos puntos para ser una de las mejores opciones.
1- poder hacer depósitos desde tiendas de conveniencia, como la Oxxo.
2- la app no notifica los movimientos que uno hace con la tarjeta, ni con la física ni con la digital",
0,30/03/2020,23:53:50,2020-03-30T23:53:50.000Z,1,"Me encantó puedo hacer transferencias rápido, solo me gustaría que me dieran una línea de crédito mayor",
,14/08/2020,01:04:01,2020-08-14T01:04:01.000Z,3,"Desde su actualizacion tengo mi cuenta bloqueada y no puedo disponer de mi dinero , tengo 2 dias tratando de comunicarme y no tengo respuesta",
,10/04/2020,13:03:22,2020-04-10T13:03:22.000Z,0,"Muy buena la app funciona bien, pero no contentan ni mensajes, llamadas, en Instagram nada 
A mis referidos les pagaron su 100 esta muy bien, a mi no  les mande un correo y hasta ahora no responde ya tiene más de una semana.",
0,17/10/2020,05:25:10,2020-10-17T05:25:10.000Z,0,"hace meses que solicité mi tarjeta de crédito, me la aprobaron y la bloquearon, me comuniqué por teléfono y correo y nunca pudieron resolverme nada, pésimo servicio",
,30/01/2020,05:25:50,2020-01-30T05:25:50.000Z,0,"Ya un mes de solicitar el plástico físico y nadie sabe nada, me habían hablado maravillas de su servicio pero veo que desde el detalle de la tarjeta da mucho que desear de su servicio 

Lastima...",
,14/03/2020,16:40:04,2020-03-14T16:40:04.000Z,0,"Solicita esta tarjeta, tuve dificultad para que me llegara, pero cuando llego todo es fácil de hacer,  después de un tiempo , me dieron crédito hey  esta bien por que tienes una de crédito y una de debito al mismo tiempo,  pero lo mejor es que te enseñan a tener dinero ahorrado,  bueno apenas estoy aprendiendo a usar la versión de crédito,  lo importante es no sobrepasar  con las compras.",
0,26/06/2020,16:39:14,2020-06-26T16:39:14.000Z,1,su atencion a cliente no contestan nunca y ademas en el correo electronico tampoco lo hacen,
0,15/08/2020,01:28:50,2020-08-15T01:28:50.000Z,4,con la nueva actualización no me deja entrar ala aplicación y necesito realizar mis pagos de lo que ocupe de la tarjeta de credito estoy en la mejor disposición de pagar cuento con el efectivo pero si sigue así con la pena ya no pagaré la deuda que tengo con ustedds,
1,02/02/2021,09:08:18,2021-02-02T09:08:18.000Z,1,bajaron las tasas de interés que era lo que los diferenciaba de la competencia... ya es uno más del montón de los bancos con cuentas digitales,
,09/09/2021,16:13:30,2021-09-09T16:13:30.000Z,0,"tengo 3 meses esperando mi tarjeta física, ya marque como 5 veces y siempre me dicen que ya va a llegar, no que 7 días? que mentirosos, bien que mea cobraron, de nada sirve una app virtual si no tengo tarjeta tendré que cambiar a otro banco",
,11/09/2022,15:33:29,2022-09-11T15:33:29.000Z,5,"es imposible reportar un problema a menos que sea alguno de los enlistados en su app, pero no cuenta con una opción de ""otro"", ni una línea directa (marque al número que aparece en internet y nunca enlaza la llamada). cuando tienen un problema al intentar pagar un servicio, no tienes tiempo 1. de buscar en la app, a ver si tienen la opción especifica. 2. de esperar no sé cuánto tiempo a qué te resuelvan y/o contacten mediante su dichosa app. PÉSIMA EXPERIENCIA, nunca recibí apoyo para atender mi situación. Afortunadamente tengo tarjetas con otros bancos que me permitieron resolver mi problema. En caso de una emergencia son el peor servicio al que pudieras recurrir",
,30/04/2020,23:56:18,2020-04-30T23:56:18.000Z,0,Nunca me llego la tarjeta física y hablo y no me resuelven nada intente comprar algo con la de crédito por mercado libre y me bloquearon la de crédito,
0,18/11/2022,01:48:32,2022-11-18T01:48:32.000Z,0,"Hola, el día de ayer su banco me retuvo 4000 pesos sin razón alguna de una transferencia electrónica que me hicieron, después de decenas de llamadas a Ban Regio me lograron contactar con un asesor de Hey el cual nunca metió mi aclaración ni me dió folio de la misma, solamente me dijo marque mañana para ver si lo pueden ayudar, al día de hoy sigo marcando y buscando la devolución de mi dinero y nadie me da respuesta. PÉSIMA ATENCIÓN al cliente y PÉSIMO SERVICIO",
,25/01/2020,14:15:03,2020-01-25T14:15:03.000Z,0,Me podrán dar su opinión es confiable para ahorro?,
1,18/09/2020,14:14:01,2020-09-18T14:14:01.000Z,2,"Llame me atendió una srta,queria activar la tarjeta, la app me dice k mi usuario no existe, di todos mis datos ,me dice k a ella le aparece incompleto mi dirección , muy grosera por cierto, tirare la tarjeta y desinstalo la app ,pesimo servicio y atención",
,03/03/2020,02:48:22,2020-03-03T02:48:22.000Z,0,"el programa de referidos es un fraude,  referí con éxito a más de 5 personas y ni ellos ni yo recibos un peso. a los pocos días me llego un mensaje que si activaba la tarjeta física recibiría 100 en mi cuenta e igual fue un fraude, solo roban datos a lo pendejo.",
,29/08/2020,01:57:52,2020-08-29T01:57:52.000Z,0,jamás me llegó el sms de confirmación. Ya viene mi fecha límite de pago y no puedo ni entrar a la puta app para pagar.,
,28/10/2023,14:09:41,2023-10-28T14:09:41.000Z,1,mal bancoooooooooooooo!!!,
0,01/08/2021,13:10:37,2021-08-01T13:10:37.000Z,2,"3 SEMANAS REPORTANDO EN REDES, MENSAJES, MANDOLES VIDEO, POR TELÉFONO. NO PUEDO HACER AHORROS PORQUE LA APLICACIÓN NO ME DA OPCIÓN. SOLO ME DICEN QUE LO REPORTE, Y LUEGO ME HAN CONTESTADO REITERADAMENTE DE MANERA FALSA QUE YA QUEDÓ RESUELTO, NO TIENEN CONTROL DE CALIDAD",
0,20/10/2021,16:33:50,2021-10-20T16:33:50.000Z,1,rendimiento en las inversiones,
,13/03/2020,23:41:33,2020-03-13T23:41:33.000Z,0,"Desde la 1pm de hoy 13 de Marzo su app no funciona, me urge hacer una transferencia, nadie contesta mensajes, ni hay telefono donde llamar, pesimo servicio en cuento restablezcan el servicio y pueds sacar mi dinerobde mi cuenta la doy de baja, no pienso volver a utilizar Hey banco, no se las recomiendo",
,24/09/2022,06:49:31,2022-09-24T06:49:31.000Z,0,Llevo un año con mi cuenta y es mi cuenta principal por encima de Banorte y Banamex,
,27/10/2023,19:50:46,2023-10-27T19:50:46.000Z,8,xd se mama ron jajajsja.,
,19/08/2021,19:15:28,2021-08-19T19:15:28.000Z,4,Solicité mi tarjeta desde junio 21 y a la fecha no la he recibido. Además que cada que hablo para preguntar qué pasa me dicen que de 5 a 10 días la recibiré y nadie puede solucionar mi problema. Pero eso si me cobraron 114.84 por el envío de algo que no tengo!!,
,13/05/2023,18:32:58,2023-05-13T18:32:58.000Z,1,"productos, una alternativa a la banca convencional que hay en el mercado financiero",
0,01/03/2022,06:49:16,2022-03-01T06:49:16.000Z,0,"Actualización al 11 de diciembre de 2023: se retractaron de las membresías, borrando toda publicación que hacía referencia a ellas. A la par, solo reactivaron las recompensas hasta diciembre del 2023, posterior a ello, habrá que pagar una anualidad opcional para tener ciertos beneficios. Continúo fijo a mi postura, solo servirá para crear historial, solo hasta ahí, pero no sugiero considerarla como principal.

Actualización al 26 de octubre 2023: desafortunadamente, desconociendo cómo fue el proceso de toma de decisiones internas y si hicieron una revisión adecuada, a partir del 25 de octubre de 2023 van a ocultar “la anualidad” con “membresías” para obtener beneficios. Para mí es una idea que quizá se fundamentó de esta forma: “casi todo está con membresías actualmente, tenemos que hacer cambiar la banca de forma disruptiva”. Es buena alternativa para los que estarán buscando generar historial con su tarjeta garantizada (sin adquirir membresía alguna), pero fuera de ello, yo ya no sugeriría a otras personas considerarla como alternativa. En compra de acciones: en E.U.A. ya muchos “brokers” no te cobran por transacción, la tendencia es hacia allá; en inversiones, hay alternativas que no te cobran un manejo de cuenta con buenos porcentajes; en recompensas, hay más tarjetas que brindan dicha alternativa; de sus membresías, es probable modifiquen los precios a gusto, aunque notifiquen, es lo que veo más probable.  

Comentario original en marzo de 2022: en lo personal, he tenido una buena experiencia. La aplicación web puede mejorar como su homólogo banregio, pero es funcional. Desde la app, tiene varias funcionalidades bastante atractivas y todo el proceso, en mi caso, fue claro, sencillo y en los tiempos establecidos. Por promoción los primeros 3 meses de mi tarjeta de crédito me bonificó un 5%, lo cual se aplicó de forma adecuada. En cuanto a la atención, yo en lo personal suelo hablar a cualquier banco fuera de horario de oficina para evitar tiempos de espera prolongados, y me ha funcionado. Siempre, con cualquier banco, habrá áreas de mejora en muchas áreas, mas en este caso en lo personal la experiencia con su homólogo ha sido buena, y se ha mantenido con Hey banco.",
,04/04/2023,04:03:36,2023-04-04T04:03:36.000Z,2,"El servicio, las promociones, la disponibilidad",
,25/03/2020,05:47:22,2020-03-25T05:47:22.000Z,1,Se los dije demanda por robo y no darle seguimiento a mis reportes de fallas de la app y no dar solución al dinero que me robaron no usen la app es fraude,
,02/01/2024,21:22:54,2024-01-02T21:22:54.000Z,2,Puros problemas!!!! y nada de solución con Hey banco,
0,29/03/2023,23:18:57,2023-03-29T23:18:57.000Z,3,"Tengo pendiente una aclaración por un monto $8,000.

El domingo 26 de marzo a las 7:35 se realizó una transferencia de una cuenta de banco azteca a mi cuenta de hey banco. Aparentemente el Spei llego sin problema, porque recibí la notificación. Pero al querer retirarlo de un cajero de Banbajio de la sucursal de Río de la Loza...después de intentar hacer la operación, me expulsó la tarjeta y solamente me indicó en pantalla que no se pudo completar la operación.

Después al revisar los movimientos de mi cuenta, me aparece que sí retiré el efectivo, y nunca fue así! Y desde entonces no sé nada los $8,000 ni que destino tuvieron.

En los movimientos de cuenta aparecen tanto la transferencia, como el retiro en cajero... como si se hubieran realizado adecuadamente, pero nunca pude disponer del dinero. 

Espero por ésta vía me puedan ayudar a resolver la situación.",
,27/08/2022,15:32:07,2022-08-27T15:32:07.000Z,3,"RATEROS, SE ESTÁN QUEDANDO CON LAS TRANSFERENCIAS YA ABONADAS Y NO LAS ACREDITAN. HEY BANCO RATEROS",
,25/08/2020,23:17:08,2020-08-25T23:17:08.000Z,2,No puedo activar mi tarjeta de crédito virtual,
1,27/10/2023,02:27:13,2023-10-27T02:27:13.000Z,12,Métanse sus membresías por donde les quepa,
,06/04/2021,02:10:59,2021-04-06T02:10:59.000Z,1,"La recomiendo mucho, necesitaba sacar a algo a meses in intereses y esta me ayudó...",
,29/10/2023,07:32:15,2023-10-29T07:32:15.000Z,6,Decepción con sus membresías.,
,23/03/2020,21:03:48,2020-03-23T21:03:48.000Z,0,"tengo 14 dias teniendo problemas con mi aplicacion. he hablado casi a diario a lo cual no le dan solucion nisikiera dicen por que es que me falla me hacen borrarla y volver a instalarla me hacen borrar cache y nada funciona. solo me dicen que espere. pregunto a que espero a que me la dejen caer con los intereses. 
ya fue mucho denle solucin lo antes posible.",
,12/05/2022,18:01:36,2022-05-12T18:01:36.000Z,2,"Perdón, pero no hay forma de recomendarlos.
Tengo casi dos meses entre tramites, llamadas y folios y no logro verificarme, en la búsqueda del Hey Pro. Primero su sistema cambio la homoclave en mi RFC, asunto que paso por varios funcionarios a lo largo de tres semanas, después la Validación Biométrica, que intenté al menos 10 veces hasta que un día y 4 folios después, funcionó (así nada más) y ahora el envío del maldito comprobante de domicilio, que lleva casi dos semanas y simplemente el sistema no lo acepta, por supuesto otros 4 folios al respecto.
La verdad, creo que conceptualmente Hey Banco está repleto de buenas ideas (aún del despropósito de bajar el % de las cashback), pero su plataforma y su atención a los clientes no funcionan a la altura del crecimiento que es claro que pretenden.
Conclusión, estoy a punto de retirar mi deposito e irme en busca de una cuenta de débito-crédito, menos conveniente, pero que al menos…, funcione.",
0,04/02/2020,23:13:30,2020-02-04T23:13:30.000Z,1,no cumplen realmente con sus dinámicas pues está decía que al invitar amigos ambos recibirían 100 y a unos que invite no les llegó y a mí tampoco,
,04/03/2020,17:09:07,2020-03-04T17:09:07.000Z,0,"no puedo acceder a mi cuenta 
tuve ese mismo problema hace 15 días y hoy de nuevo lo tengo dure 1 hora en espera de una solución la cual fue que me tengo que esperar 24 horas tengo que hacer una transferencia y pues no me dan solución inmediata de algo que es error de ellos 
Pésimo servicio",
0,31/05/2020,22:49:31,2020-05-31T22:49:31.000Z,2,"A quién corresponda: Hace ya casi 2 meses de que aperture mi cuenta digital Hey particularmente porque su propuesta de banca digital parecía muy inovadora y le añadía un plus que ""supuestamente recibias un deposito de 100 pesos..."" Pues hasta hoy en día jamás he recibido tal promoción, y perdón por la comparación pero con Banco BANORTE igual aperture una cuenta Enlace Digital y ellos además de ofertar la misma propuesta y de haber tenido en promedio una semana solamente de haber aperturado una cuenta con ellos sí hicieron el depósito de la promoción. Ya anteriormente me puse en contacto al centro de contacto de Banregio pero sólo se basaron en decirme que tenían un atraso en los abonos de sus promociones y en verdad se me hace una verdadera falta de seriedad pues su propuesta de Banca Digital por lo operativo de su aplicación no tengo nada malo que decir pues es cool.",
,27/10/2023,04:23:10,2023-10-27T04:23:10.000Z,10,Cobran por invertir además de retirar muchos beneficios.,
,18/03/2023,21:33:34,2023-03-18T21:33:34.000Z,6,"Están haciendo pagos a líneas telefónicas telxmex hasta vaciar tus cuentas con tus datos de usuario y contraseña, mientras estás sin Internet o sin conexión. Alguien desde allí de hey Banco compartió nuestros datos al crimen cibernetico",
,12/01/2021,19:32:12,2021-01-12T19:32:12.000Z,1,Buen producto financiero y competitivo debido a que es digital.,
,07/07/2020,00:47:57,2020-07-07T00:47:57.000Z,5,"Mejor busquen otra opción de banco. Les platico la Odisea con Hey Banco para que no pasen por las mismas dificultades. 

Me recomendaron comenzar con esta marca para generar un historial crediticio. 

El 16 de mayo bajé la app, completé el registro y desde ahí comenzó el dilema. Primero tuve que reenviar todos los documentos a un ejecutivo porque su app no hizo una buena captura de mis datos. Cuando validaron todo, la app falló y desvinculó mi celular de mi cuenta de Hey Banco, así que perdí el acceso a mis datos. Hasta aquí vamos en el 18 de mayo. 

Como remedio, me dijeron que me enviarían mi tarjeta física. Nuevamente, por un error, Estafeta devolvió mi tarjeta física a la matriz porque tenían mal el dato de mi colonia. Eso como a mediados de junio. 

El servicio de atención a clientes quedó de corregir y reenviar mi tarjeta. El 01 de julio recibí una tarjeta física de Hey Banco y adivinen qué, ¡era de otra persona! Oh, sí. Llamé a atención a clientes para reportar que mi tarjeta no enlazaba con la app. Me comunicaron que había recibido la tarjeta de otra persona. Dieron de baja dicho plástico y quedaron de corregir y enviarme la correcta. 
 
Hoy 6 de julio, por fin, recibí la tarjeta correcta y su app móvil me indica que hay un error en la activación y no puede vincular mi cuenta con la aplicación. 

Mi recomendación: ahórrense tiempo y esfuerzo, no contraten con Hey Banco.",
,13/02/2020,21:19:22,2020-02-13T21:19:22.000Z,0,De todas las formas no son confiables para tener nuestros ahorros con ellos no cumplen lo que prometen.,
,09/12/2019,23:13:29,2019-12-09T23:13:29.000Z,0,"Cómoda, segura y muy practica. Sería aún mejor que ya acepten depósitos en OXXO para facilitar las cosas para los usuarios.",
,01/09/2019,05:06:47,2019-09-01T05:06:47.000Z,0,"jaja, no me había dado cuenta. aparte de q me enviaron mi tarjeta a casa, la app super intuitiva y las transferencias a cualquier banco, si ahorras en una meta, esta te da intereses. bien Banregio y cuenta Hey. no hay pretexto por no tener sucursal cerca.",
0,30/11/2020,16:21:49,2020-11-30T16:21:49.000Z,1,Falla demasiado la app! a veces no deja ingresar.,
0,30/06/2020,20:40:04,2020-06-30T20:40:04.000Z,1,la trámite hace unos 5 días y hoy me llegó mi plástico. generalmente uso este tipo de tarjetas para mis pagos de servicios. espero no tener problemas . todo bien x ahora .,
,28/10/2022,11:02:20,2022-10-28T11:02:20.000Z,0,"Buen dia, él dia de hoy sé cumple uná semana y no ha cáído el dinéro que cobre á tráves de las ligas de cobro Hey, siéndo qué se tíene que aplicar al siguientel dia hábil",
,02/05/2020,02:28:55,2020-05-02T02:28:55.000Z,1,"En ningún lado me querían otorgar crédito, por unos detalles con Nómina de HSBC, Gracias por confiar, prometo ser un buen usuario.",
0,05/11/2021,16:12:00,2021-11-05T16:12:00.000Z,0,"Hice una transferencia a mi cuenta de hey banco y no se vio reflejada, pero si se hizo el cobro

 (Ya había enviado dinero con anterioridad, y los datos se quedaron guardados como datos.de.contacto, así que si estaban bien agregados.los datos)",
,26/02/2020,14:54:49,2020-02-26T14:54:49.000Z,0,"siendo más formal y no engañando a la gente, imagínese si no cumplen con lo prometido en lanzamiento como le confiarían su dinero a este tipo de empresas X, a mi y a mis recomendados nos prometieron una recompensa por promocionar su app , es la fecha que no nos han dado nada.",
,03/11/2023,03:13:49,2023-11-03T03:13:49.000Z,13,spamean en su app cada que realizas algun movimientos para que los recomiendes. Asco de banco,
,20/01/2021,00:54:11,2021-01-20T00:54:11.000Z,1,"Servicio 10/10

La cuenta la abrí un par de meses atrás y al principio todo bien, recién surgió la retención de una devolución de Mercado Pago, si bien al inicio estaba saturada la línea, hice la prueba al día siguiente y literalmente, en menos de 10 minutos en la llamada ya habián generado mi folio, en menos de 20 minutos me habián solucionado y en menos de 1 hora ya tenía mi dinero de vuelta en la cuenta de Hey Banco, sinceramente, el mejor servicio por lejos, mis felicitaciones y hacer mención de Erick, quién me estuvo apoyando en todo momento, la verdad que Hey Banco está haciendo bastante bien las cosas, hoy se puso a prueba el servicio de reclamos y estuvo 10/10",
0,08/01/2021,23:41:37,2021-01-08T23:41:37.000Z,1,"Me hicieron una transferencia, me llego el correo de confirmación del dinero, pero no me aparece en el saldo .

Nadie contesta en el teléfono ni en mensajes",
0,14/12/2020,18:44:55,2020-12-14T18:44:55.000Z,0,"Llevo mas de un mes tratado de abrir una cuenta con el banco, me he comunicado por correo oficial, a su teléfono oficial y por Facebook sin que nadie de seguimiento. Lamentablemente ese es la respuesta nula de los empleados de Hey Banco.

Creo que es un buen proyecto de banco, pero una lástima su personal poco profesional.",
,31/10/2023,00:19:48,2023-10-31T00:19:48.000Z,3,Cobra anualidad disfrazada de membresías.,
,16/07/2021,21:27:05,2021-07-16T21:27:05.000Z,0,"cambie mi nomina a hey banco pero los spei que en las demás aplicaciones son de inmediato aquí tardan una eternidad para pagos de tarjeta o depósitos no la recomiendo ya que los spei tardan de 24 a 48 cuando en cualquier app es de inmediato, tendré que regresar a donde tenia mi nomina.",
,09/05/2020,02:32:46,2020-05-09T02:32:46.000Z,0,"es una app súper lenta, y te quitan el dinero sin motivo alguno, intentas comunicarte con los hey banco para aclaraciones y te dejan en espera más de 10 min. al último nunca contestan y te cuelgan la llamada y no te dan ninguna solución, la verdad no recomiendo esta aplicación.",
0,24/05/2021,21:41:27,2021-05-24T21:41:27.000Z,1,Son unos rateros.  En el centro de ayuda no resuelven nada.  No abran sus cuentas aquí.,
0,20/10/2022,22:16:32,2022-10-20T22:16:32.000Z,7,"les ahorro corajes y dinero, en agosto me duplicó spei y es fecha que no me resuelve, quiere que yo resuelva su error Hey Banco no habrán cuentas aquí",
0,30/03/2020,06:41:33,2020-03-30T06:41:33.000Z,1,pues la verdad es una financiera que te da oportunidad de tener no solo una tarjeta si no también el poder tener un vida sin problema,
,04/01/2023,23:23:12,2023-01-04T23:23:12.000Z,0,"la plataforma, seguridad y atención.",
0,10/02/2022,22:13:23,2022-02-10T22:13:23.000Z,0,"hasta ahorita solo he tenido problemas leves con la app   pero lo que deberían hacer es que pudiéramos activar el NIP o firma electrónica desde la app, hey banco se supone que es un banco digital y como los demás debería poder programar todo en la app, aparte de que en muchas zonas no hay ningún cajero de Banregio cerca",
,06/05/2022,22:30:31,2022-05-06T22:30:31.000Z,1,"El día de hoy viernes me aparece un error al intentar abrir mi app, hablo a la línea Hey y me dicen que tengo que esperar hasta el martes para ver si se soluciona el problema que tienen con su app y mientras no puedo utilizar MI dinero todos estos días!! Pésimo servicio",
1,19/02/2022,17:34:47,2022-02-19T17:34:47.000Z,0,"Recomendado
Después de un año de uso, puedo decir que mi primera recomendación de banco es este.
Es un banco 100% digital, todos los movimientos los puedes hacer desde la app. 
Tiene un Pagaré Bancario a 7 días y si eres Hey pro te da hasta un 7% de interés en inversion.",
0,10/05/2022,01:10:50,2022-05-10T01:10:50.000Z,0,QUE ESTA PASANDO CON LA APLICACIÓN NO ME DEJA INGRESAR? O ES QUE YA ME ROBARON MI DINERO Y LA CUENTA TAMBIÉN????? URGE UNA RESPUESTA!!!!!,
